ride_id,rider_id,driver_id,request_time,pickup_time,dropoff_time,pickup_city,dropoff_city,distance_km,status,fare
31410,8963,289,4/1/2022 17:47,4/1/2022 17:58,4/1/2022 18:57,Montreal,New York,27.03,cancelled,75.62
31411,4679,1811,10/9/2021 1:09,10/9/2021 1:12,10/9/2021 1:27,New York,Toronto,17.04,completed,43.14
31412,743,676,12/24/2022 19:36,12/24/2022 19:37,12/24/2022 19:44,Ottawa,Ottawa,27.07,cancelled,74.36
31413,3310,418,9/4/2023 21:00,9/4/2023 21:12,9/4/2023 22:04,Boston,San Francisco,23.57,cancelled,67.71
31414,3768,1558,11/23/2024 2:27,11/23/2024 2:37,11/23/2024 3:18,Calgary,Los Angeles,24.81,cancelled,66.93
31415,316,1555,9/14/2022 8:22,9/14/2022 8:35,9/14/2022 8:55,Boston,Calgary,14.29,completed,38.75
31416,9518,1717,7/23/2023 9:48,7/23/2023 9:49,7/23/2023 10:11,San Francisco,Los Angeles,24.9,completed,62.7
31417,8802,1257,1/11/2023 15:46,1/11/2023 15:49,1/11/2023 16:14,Los Angeles,Montreal,17.16,complted,45.24
31418,5296,1354,8/17/2021 13:47,8/17/2021 13:49,8/17/2021 14:33,Vancouver,Montreal,4.67,completed,15.92
31419,1228,1737,8/18/2022 11:54,8/18/2022 12:00,8/18/2022 12:22,Chicago,New York,25.55,cancelled,62.76
31420,2897,1678,1/15/2024 20:13,1/15/2024 20:27,1/15/2024 20:46,New York,Toronto,2.32,completed,10.59
31421,3763,301,12/22/2021 22:55,12/22/2021 23:07,12/22/2021 23:51,Calgary,Ottawa,5.1,complted,21.64
31422,2493,1132,6/22/2022 9:03,6/22/2022 9:13,6/22/2022 9:19,Montreal,Boston,21.97,completed,53.12
31423,5720,1880,10/6/2024 21:56,10/6/2024 21:58,10/6/2024 22:48,Calgary,Calgary,10.41,completed,33.44
31424,8353,680,12/3/2023 13:10,12/3/2023 13:24,12/3/2023 13:59,San Francisco,Ottawa,3.22,completed,7.83
31425,7987,216,10/26/2024 2:39,10/26/2024 2:43,10/26/2024 3:22,San Francisco,New York,10.63,completed,36.25
31426,4162,400,10/6/2021 17:42,10/6/2021 17:53,10/6/2021 18:13,San Francisco,Chicago,28.86,completed,69.03
31427,7102,962,1/22/2023 22:35,1/22/2023 22:44,1/22/2023 23:25,New York,Boston,21.49,cancelled,63.7
31428,8569,896,7/18/2024 20:01,7/18/2024 20:02,7/18/2024 20:37,Montreal,New York,18.88,completed,54.68
31429,638,1203,1/14/2024 5:58,1/14/2024 6:13,1/14/2024 6:24,San Francisco,San Francisco,19.06,completed,44.9
31430,4470,995,9/4/2021 16:10,9/4/2021 16:25,9/4/2021 16:39,Vancouver,Chicago,7.95,completed,18.78
31431,5665,1298,8/5/2021 22:57,8/5/2021 22:58,8/5/2021 23:55,Los Angeles,New York,14.86,completed,46.96
31432,3295,2,4/16/2023 4:03,4/16/2023 4:13,4/16/2023 5:10,Vancouver,San Francisco,2.27,completed,2.59
31433,4027,721,7/2/2023 23:14,7/2/2023 23:23,7/2/2023 23:54,Chicago,Ottawa,28.36,completed,71.87
31434,6613,168,3/1/2023 0:56,3/1/2023 1:11,3/1/2023 1:30,Toronto,Calgary,15.87,completed,43.09
31435,1574,971,2/14/2024 13:30,2/14/2024 13:38,2/14/2024 14:30,Calgary,New York,29.42,complted,69.41
31436,8716,1659,6/25/2022 6:02,6/25/2022 6:15,6/25/2022 7:00,Montreal,New York,22.11,completed,62.13
31437,519,946,11/23/2023 22:41,11/23/2023 22:44,11/23/2023 23:07,Toronto,Toronto,27.6,completed,67.82
31438,4213,983,9/25/2021 23:15,9/25/2021 23:20,9/26/2021 0:06,San Francisco,Boston,20.48,completed,51.34
31439,4439,771,1/4/2023 18:04,1/4/2023 18:09,1/4/2023 18:16,Vancouver,Toronto,18.78,completed,52.37
31440,6539,445,8/12/2021 5:00,8/12/2021 5:06,8/12/2021 5:37,New York,Montreal,25.74,complted,61.88
31441,5825,237,4/11/2024 6:52,4/11/2024 6:59,4/11/2024 7:16,Ottawa,Montreal,14.21,completed,39.19
31442,3145,1809,2/26/2023 4:16,2/26/2023 4:24,2/26/2023 5:03,Chicago,New York,2.87,completed,14.08
31443,9672,1915,3/10/2022 12:07,3/10/2022 12:18,3/10/2022 13:08,Los Angeles,New York,15.29,completed,42.83
31444,1263,1743,9/29/2021 10:21,9/29/2021 10:30,9/29/2021 11:09,Boston,San Francisco,28.36,cancelled,71.06
31445,9031,466,2/22/2022 4:27,2/22/2022 4:40,2/22/2022 5:32,New York,New York,15.43,completed,37.76
31446,1790,244,12/22/2021 8:39,12/22/2021 8:40,12/22/2021 9:28,Vancouver,Boston,19.01,completed,44.92
31447,4977,1260,10/24/2023 19:59,10/24/2023 20:14,10/24/2023 20:25,Calgary,Ottawa,4.2,completed,12.6
31448,5032,15,5/3/2023 18:23,5/3/2023 18:26,5/3/2023 19:22,Toronto,New York,4.35,completed,18.93
31449,9592,670,1/3/2021 10:08,1/3/2021 10:18,1/3/2021 11:13,Vancouver,Toronto,13.39,cancelled,30.74
31450,7044,1554,6/12/2022 11:33,6/12/2022 11:43,6/12/2022 12:02,Chicago,Boston,3.25,cancelled,17.75
31451,82,357,3/31/2021 21:58,3/31/2021 22:00,3/31/2021 23:00,Toronto,Calgary,10.88,completed,32.02
31452,3073,1753,5/28/2021 0:26,5/28/2021 0:36,5/28/2021 1:05,Vancouver,San Francisco,20.88,completed,51.05
31453,326,223,3/22/2024 19:59,3/22/2024 20:03,3/22/2024 21:03,San Francisco,San Francisco,3.34,completed,6.05
31454,2216,797,10/23/2023 20:08,10/23/2023 20:21,10/23/2023 20:52,Montreal,Boston,4.48,completed,7.56
31455,8727,588,2/23/2023 13:38,2/23/2023 13:46,2/23/2023 14:28,San Francisco,San Francisco,2.41,completed,1.88
31456,3047,23,8/13/2022 18:39,8/13/2022 18:48,8/13/2022 19:05,Montreal,Montreal,29.89,completed,83.24
31457,239,165,4/7/2024 1:24,4/7/2024 1:38,4/7/2024 1:51,Chicago,Vancouver,15.15,completed,45.48
31458,5644,1296,2/2/2024 3:25,2/2/2024 3:26,2/2/2024 4:04,Los Angeles,Montreal,7.89,completed,17.59
31459,8580,217,10/3/2024 20:22,10/3/2024 20:24,10/3/2024 21:12,New York,Vancouver,18.39,completed,43.4
31460,2500,1516,1/15/2022 11:53,1/15/2022 12:08,1/15/2022 12:45,New York,San Francisco,16.46,cancelled,47.05
31461,6222,636,4/27/2024 22:57,4/27/2024 22:59,4/27/2024 23:49,New York,Toronto,3.01,completed,12.91
31462,3456,1202,10/22/2023 22:57,10/22/2023 23:00,10/22/2023 23:17,Los Angeles,Chicago,5.06,completed,-15.84
31463,9299,37,2/1/2021 5:25,2/1/2021 5:29,2/1/2021 6:12,Los Angeles,Ottawa,3.56,completed,17.4
31464,3320,904,12/14/2022 23:39,12/14/2022 23:48,12/15/2022 0:35,Toronto,Vancouver,19.9,cancelled,53.95
31465,4590,478,6/14/2022 18:43,6/14/2022 18:49,6/14/2022 19:22,Ottawa,Boston,22.8,cancelled,58.95
31466,8013,693,12/8/2022 6:18,12/8/2022 6:28,12/8/2022 7:09,Ottawa,Calgary,5.58,completed,23.25
31467,485,1824,7/5/2023 18:44,7/5/2023 18:59,7/5/2023 19:32,Boston,San Francisco,16.86,completed,46.33
31468,2136,1979,3/11/2024 21:58,3/11/2024 22:06,3/11/2024 22:32,Ottawa,Los Angeles,17.38,completed,45.55
31469,8873,750,1/27/2024 14:47,1/27/2024 14:56,1/27/2024 15:35,New York,Toronto,26.65,completed,72.36
31470,7824,117,12/16/2024 14:16,12/16/2024 14:17,12/16/2024 14:22,Calgary,Chicago,20.74,completed,50.11
31471,5899,592,2/1/2024 2:35,2/1/2024 2:47,2/1/2024 3:09,Boston,Montreal,23.84,completed,63.27
31472,7356,1466,2/10/2023 4:25,2/10/2023 4:28,2/10/2023 5:13,Vancouver,Los Angeles,3.43,completed,16.94
31473,7522,58,4/1/2021 4:12,4/1/2021 4:27,4/1/2021 4:53,Calgary,Calgary,11.49,cancelled,30.9
31474,2859,1240,7/5/2021 2:35,7/5/2021 2:42,7/5/2021 3:28,Vancouver,Toronto,10.35,completed,28.88
31475,7526,1897,9/21/2021 8:12,9/21/2021 8:13,9/21/2021 8:22,Calgary,New York,29.56,completed,78.71
31476,4233,193,5/26/2021 21:48,5/26/2021 21:58,5/26/2021 22:06,San Francisco,Los Angeles,21,completed,54.69
31477,6677,1924,1/17/2021 17:49,1/17/2021 17:53,1/17/2021 18:49,New York,Chicago,23.72,completed,68.69
31478,3104,537,9/27/2021 4:36,9/27/2021 4:51,9/27/2021 5:18,Calgary,Montreal,29.33,completed,78.14
31479,9256,232,9/4/2022 17:19,9/4/2022 17:25,9/4/2022 18:05,Los Angeles,Calgary,25.84,cancelled,61.74
31480,9393,441,9/8/2023 11:56,9/8/2023 11:57,9/8/2023 12:23,Vancouver,Los Angeles,28.52,completed,74.89
31481,5903,1082,4/23/2024 1:46,4/23/2024 1:48,4/23/2024 2:25,Los Angeles,Ottawa,19.97,cancelled,56.98
31482,4933,87,1/8/2021 4:14,1/8/2021 4:28,1/8/2021 5:27,San Francisco,Calgary,28.1,completed,70.33
31483,5042,1759,4/29/2023 17:32,4/29/2023 17:45,4/29/2023 18:04,Boston,New York,6.19,completed,11.79
31484,3000,1016,11/26/2022 12:38,11/26/2022 12:43,11/26/2022 13:13,Boston,Montreal,28.04,completed,79.58
31485,7070,1881,5/6/2023 4:20,5/6/2023 4:22,5/6/2023 5:22,Calgary,Toronto,23.47,cancelled,66.7
31486,3389,692,4/12/2021 8:52,4/12/2021 9:06,4/12/2021 9:58,Toronto,Chicago,17.92,completed,43.61
31487,796,387,12/20/2023 11:00,12/20/2023 11:04,12/20/2023 11:17,Montreal,New York,11.77,completed,34.43
31488,7844,1567,3/16/2021 13:41,3/16/2021 13:53,3/16/2021 14:30,Boston,Vancouver,17.1,completed,50.12
31489,7105,1289,2/11/2021 11:59,2/11/2021 12:00,2/11/2021 12:48,Los Angeles,Montreal,24.86,completed,60.21
31490,2461,428,10/17/2022 11:15,10/17/2022 11:28,10/17/2022 12:06,Vancouver,San Francisco,8.26,completed,29.82
31491,5081,1714,8/30/2023 10:39,8/30/2023 10:54,8/30/2023 11:04,Los Angeles,New York,20.29,completed,50.1
31492,7799,976,5/19/2024 17:50,5/19/2024 17:53,5/19/2024 18:35,Chicago,New York,19.1,completed,53.42
31493,253,656,12/30/2022 2:38,12/30/2022 2:39,12/30/2022 3:34,Calgary,Toronto,7.81,completed,22.38
31494,286,1934,7/8/2022 13:31,7/8/2022 13:33,7/8/2022 14:19,New York,Vancouver,9.64,completed,30.29
31495,6700,1452,8/31/2022 0:13,8/31/2022 0:19,8/31/2022 1:17,Montreal,Toronto,24.6,complted,64.83
31496,9385,1210,7/12/2024 2:03,7/12/2024 2:14,7/12/2024 2:42,Vancouver,San Francisco,14.99,completed,43.68
31497,2301,1046,4/9/2022 8:09,4/9/2022 8:23,4/9/2022 8:29,Ottawa,Los Angeles,15,completed,38.98
31498,1296,1153,2/25/2024 6:25,2/25/2024 6:34,2/25/2024 7:24,New York,New York,11.74,cancelled,27.75
31499,5464,1084,8/24/2024 11:40,8/24/2024 11:46,8/24/2024 12:15,New York,Los Angeles,13.02,completed,30.12
31500,873,735,8/20/2023 10:06,8/20/2023 10:20,8/20/2023 11:12,Chicago,San Francisco,9.68,completed,28.67
31501,9176,2000,11/3/2022 23:33,11/3/2022 23:40,11/4/2022 0:05,Calgary,Chicago,18.89,completed,43.29
31502,5599,133,9/14/2022 19:54,9/14/2022 19:59,9/14/2022 20:15,Vancouver,Ottawa,10.12,completed,30.68
31503,1772,190,3/26/2022 17:09,3/26/2022 17:18,3/26/2022 17:33,San Francisco,San Francisco,7.02,completed,13.98
31504,8067,1053,2/20/2021 8:40,2/20/2021 8:52,2/20/2021 9:52,Calgary,New York,16.47,completed,46.64
31505,6174,308,7/30/2021 14:26,7/30/2021 14:34,7/30/2021 15:26,Ottawa,Boston,22.54,completed,60.15
31506,9429,1631,6/16/2021 15:05,6/16/2021 15:07,6/16/2021 15:48,Calgary,Calgary,3.71,cancelled,5.85
31507,4352,196,2/9/2024 16:13,2/9/2024 16:23,2/9/2024 17:00,Montreal,Chicago,26.45,completed,69.09
31508,1057,60,10/15/2022 9:03,10/15/2022 9:13,10/15/2022 9:57,Ottawa,Chicago,25.73,completed,66.73
31509,7181,1031,1/31/2023 4:36,1/31/2023 4:38,1/31/2023 5:04,Los Angeles,Ottawa,4.69,completed,15.76
31510,263,1762,5/13/2022 21:03,5/13/2022 21:17,5/13/2022 21:38,Chicago,Ottawa,14.3,completed,34.05
31511,8719,1997,8/25/2021 14:44,8/25/2021 14:54,8/25/2021 15:34,Montreal,Vancouver,29.13,cancelled,81.88
31512,1240,773,8/4/2023 6:31,8/4/2023 6:32,8/4/2023 6:44,Ottawa,Montreal,15.96,complted,39.36
31513,6985,481,3/4/2022 3:43,3/4/2022 3:50,3/4/2022 4:36,Vancouver,San Francisco,13.38,completed,35.41
31514,7347,1693,11/16/2024 12:40,11/16/2024 12:43,11/16/2024 13:21,Boston,Montreal,6.37,completed,11.07
31515,2126,716,2/16/2022 0:07,2/16/2022 0:15,2/16/2022 1:03,Montreal,Montreal,11.98,cancelled,31.51
31516,976,1860,11/19/2022 7:03,11/19/2022 7:18,11/19/2022 7:42,Chicago,San Francisco,19.72,cancelled,52.59
31517,9058,464,3/12/2022 22:27,3/12/2022 22:36,3/12/2022 23:35,Toronto,Boston,17.33,completed,40.2
31518,6559,1649,5/16/2022 19:49,5/16/2022 20:02,5/16/2022 21:02,Chicago,Los Angeles,19.43,completed,43.58
31519,4028,700,5/7/2021 23:43,5/7/2021 23:48,5/7/2021 23:58,Boston,New York,3.42,completed,16.13
31520,5717,326,7/21/2024 0:39,7/21/2024 0:45,7/21/2024 1:21,Montreal,San Francisco,16.46,completed,50.2
31521,3391,236,4/29/2023 19:11,4/29/2023 19:15,4/29/2023 19:42,Vancouver,Ottawa,3.21,completed,13.3
31522,4913,636,5/4/2022 3:19,5/4/2022 3:32,5/4/2022 3:53,Toronto,Los Angeles,4.16,completed,18.48
31523,6255,886,10/1/2021 0:43,10/1/2021 0:54,10/1/2021 1:06,Ottawa,Toronto,7.1,completed,18.7
31524,6797,762,4/25/2022 19:17,4/25/2022 19:32,4/25/2022 20:24,Vancouver,Montreal,4.97,completed,13.67
31525,7962,751,7/17/2023 9:06,7/17/2023 9:13,7/17/2023 9:47,Chicago,Ottawa,19.23,completed,43.64
31526,5898,507,8/21/2024 10:38,8/21/2024 10:51,8/21/2024 11:44,Ottawa,Vancouver,18.57,completed,43.73
31527,4911,1587,12/19/2023 23:09,12/19/2023 23:10,12/19/2023 23:51,Vancouver,Toronto,29.46,completed,78.28
31528,6600,25,1/9/2021 13:02,1/9/2021 13:06,1/9/2021 13:25,Ottawa,Los Angeles,5.03,cancelled,16.3
31529,6864,1135,9/13/2021 22:13,9/13/2021 22:25,9/13/2021 23:07,San Francisco,Montreal,14.7,completed,41.81
31530,2060,560,6/21/2021 22:24,6/21/2021 22:38,6/21/2021 23:13,Montreal,Montreal,25.32,completed,58.6
31531,2304,1660,9/13/2024 11:44,9/13/2024 11:51,9/13/2024 12:23,Toronto,New York,8.9,completed,20.16
31532,2388,545,6/1/2021 4:21,6/1/2021 4:27,6/1/2021 4:33,Vancouver,Chicago,12.8,completed,32.59
31533,2211,1301,4/17/2023 10:50,4/17/2023 11:01,4/17/2023 11:26,Montreal,New York,14.47,completed,34.61
31534,6496,1509,7/24/2023 13:13,7/24/2023 13:22,7/24/2023 14:20,Ottawa,Boston,10.48,completed,34.18
31535,6976,43,11/27/2024 1:53,11/27/2024 2:01,11/27/2024 2:31,Ottawa,Montreal,6.95,completed,25.51
31536,9681,104,1/19/2023 7:39,1/19/2023 7:42,1/19/2023 7:54,Chicago,New York,4.26,completed,9.01
31537,9785,1302,7/27/2021 21:39,7/27/2021 21:49,7/27/2021 22:46,Ottawa,Vancouver,6.03,completed,17.62
31538,8092,720,8/9/2024 17:38,8/9/2024 17:50,8/9/2024 18:18,New York,Calgary,18.5,completed,42.93
31539,5944,1473,5/17/2022 1:42,5/17/2022 1:45,5/17/2022 2:16,Ottawa,San Francisco,14.13,completed,38.41
31540,4716,1207,6/18/2021 8:00,6/18/2021 8:14,6/18/2021 8:37,Boston,Montreal,20.8,cancelled,49.14
31541,552,974,3/7/2023 14:55,3/7/2023 15:10,3/7/2023 15:31,San Francisco,Calgary,13.57,completed,32.19
31542,785,507,8/22/2022 17:37,8/22/2022 17:46,8/22/2022 17:59,Chicago,Toronto,16.07,completed,35.41
31543,8741,1962,3/4/2021 8:01,3/4/2021 8:09,3/4/2021 9:08,Los Angeles,Vancouver,5.7,completed,9.41
31544,8338,1688,11/29/2022 14:52,11/29/2022 14:56,11/29/2022 15:15,Calgary,Los Angeles,25.86,completed,60.06
31545,1043,1516,6/23/2024 10:41,6/23/2024 10:53,6/23/2024 11:25,New York,Boston,7.63,completed,14.52
31546,4481,639,6/27/2021 1:09,6/27/2021 1:16,6/27/2021 1:36,New York,Vancouver,11.93,completed,30.7
31547,7150,117,1/4/2021 11:03,1/4/2021 11:17,1/4/2021 11:36,Montreal,Chicago,29.07,completed,76.88
31548,4165,1809,2/15/2022 21:39,2/15/2022 21:44,2/15/2022 21:57,San Francisco,Toronto,12.84,completed,36.26
31549,452,821,10/14/2022 10:22,10/14/2022 10:36,10/14/2022 11:30,Ottawa,San Francisco,19,completed,42.9
31550,6046,444,2/10/2023 9:00,2/10/2023 9:01,2/10/2023 9:07,Boston,Boston,21.2,completed,49.05
31551,1688,1096,5/19/2023 16:30,5/19/2023 16:39,5/19/2023 17:21,Chicago,New York,6.51,completed,16.69
31552,5013,1314,11/23/2021 4:00,11/23/2021 4:03,11/23/2021 4:22,Chicago,Calgary,17.7,completed,47.47
31553,5598,1013,7/3/2023 7:13,7/3/2023 7:17,7/3/2023 7:25,Los Angeles,Chicago,14.31,completed,40.01
31554,7171,133,12/19/2024 17:23,12/19/2024 17:32,12/19/2024 17:52,Toronto,Ottawa,24.99,completed,69.3
31555,4212,435,11/8/2021 15:38,11/8/2021 15:51,11/8/2021 16:42,Montreal,Vancouver,13.11,completed,41.43
31556,8990,1764,1/1/2022 13:17,1/1/2022 13:27,1/1/2022 13:35,Chicago,Chicago,20.77,cancelled,56.75
31557,5102,1218,5/15/2024 10:48,5/15/2024 10:51,5/15/2024 11:46,Toronto,Montreal,4.58,completed,15.95
31558,8021,1119,5/7/2024 5:00,5/7/2024 5:14,5/7/2024 5:25,Ottawa,San Francisco,8.58,completed,24.95
31559,2107,1509,11/24/2023 1:47,11/24/2023 2:00,11/24/2023 2:08,San Francisco,Vancouver,1.63,cancelled,7.08
31560,4042,1304,9/8/2023 1:56,9/8/2023 2:08,9/8/2023 2:41,Vancouver,Chicago,17.95,completed,51.93
31561,1868,69,11/24/2022 9:13,11/24/2022 9:21,11/24/2022 9:45,Toronto,New York,16.41,completed,46.54
31562,8590,1597,2/23/2024 8:37,2/23/2024 8:43,2/23/2024 9:32,Vancouver,Toronto,15.18,completed,46.77
31563,249,1458,11/30/2024 3:30,11/30/2024 3:43,11/30/2024 4:27,Boston,Ottawa,24.82,completed,67.53
31564,5146,1660,6/28/2021 0:36,6/28/2021 0:41,6/28/2021 0:53,Toronto,San Francisco,5.99,completed,13.25
31565,1514,440,3/13/2021 0:26,3/13/2021 0:33,3/13/2021 0:59,Vancouver,Vancouver,2.38,completed,12.31
31566,7432,79,7/22/2024 2:35,7/22/2024 2:40,7/22/2024 3:25,Boston,Los Angeles,6.17,completed,12.44
31567,4192,517,12/15/2024 19:26,12/15/2024 19:39,12/15/2024 20:33,Ottawa,Toronto,17.31,completed,38.37
31568,9432,1931,12/30/2021 0:21,12/30/2021 0:32,12/30/2021 1:08,San Francisco,Chicago,11.72,completed,32.98
31569,6834,269,6/18/2024 20:57,6/18/2024 21:00,6/18/2024 21:41,San Francisco,Chicago,14.74,completed,42.88
31570,773,609,7/1/2023 17:00,7/1/2023 17:06,7/1/2023 17:58,Ottawa,Vancouver,14.32,completed,40.29
31571,6590,1608,5/9/2021 18:53,5/9/2021 19:04,5/9/2021 19:34,New York,Los Angeles,9.74,cancelled,23.57
31572,225,338,1/31/2021 9:54,1/31/2021 9:57,1/31/2021 10:06,Boston,San Francisco,27.5,cancelled,77.34
31573,6430,1920,9/15/2024 11:49,9/15/2024 11:50,9/15/2024 12:23,Boston,Toronto,6.32,completed,23.52
31574,5894,1648,3/24/2023 12:05,3/24/2023 12:09,3/24/2023 13:06,Calgary,Boston,28.76,completed,76.47
31575,3098,512,7/18/2021 5:13,7/18/2021 5:22,7/18/2021 6:12,Vancouver,Ottawa,24.47,completed,68.99
31576,5747,211,12/22/2021 1:30,12/22/2021 1:40,12/22/2021 1:49,New York,Boston,9.15,completed,28.1
31577,3077,1337,11/1/2023 8:48,11/1/2023 8:54,11/1/2023 9:31,Boston,Boston,22.83,completed,57.33
31578,8844,1294,3/25/2021 8:49,3/25/2021 9:02,3/25/2021 9:59,Montreal,Los Angeles,4.4,completed,6.71
31579,6472,466,5/25/2021 9:43,5/25/2021 9:51,5/25/2021 10:16,Boston,San Francisco,23.03,cancelled,67.53
31580,9326,1982,12/18/2024 23:29,12/18/2024 23:42,12/19/2024 0:21,Montreal,Chicago,12.49,completed,27.64
31581,2437,1211,1/15/2023 1:42,1/15/2023 1:50,1/15/2023 1:56,Montreal,Montreal,15.25,completed,33.84
31582,8215,1107,2/6/2022 10:07,2/6/2022 10:16,2/6/2022 10:34,Boston,Calgary,5.88,completed,10.98
31583,7100,1261,3/24/2023 9:19,3/24/2023 9:23,3/24/2023 9:30,New York,New York,26.47,completed,66.98
31584,4968,398,11/16/2021 14:55,11/16/2021 15:03,11/16/2021 15:40,Montreal,Los Angeles,1.38,completed,10.86
31585,2658,1472,11/22/2023 19:27,11/22/2023 19:36,11/22/2023 20:20,Toronto,Ottawa,21.27,completed,62.78
31586,8495,664,12/8/2023 4:19,12/8/2023 4:28,12/8/2023 5:09,Boston,San Francisco,11.24,completed,33.94
31587,3613,700,10/19/2023 22:44,10/19/2023 22:46,10/19/2023 23:21,Calgary,New York,28.74,cancelled,75.81
31588,5017,1849,4/9/2021 16:40,4/9/2021 16:53,4/9/2021 17:08,Ottawa,New York,5.04,cancelled,19.85
31589,140,1169,3/23/2022 22:22,3/23/2022 22:33,3/23/2022 22:51,Boston,Toronto,19.54,complted,51.77
31590,3103,1789,12/18/2021 23:26,12/18/2021 23:32,12/19/2021 0:27,Ottawa,Los Angeles,7.2,completed,19.1
31591,9501,1379,8/4/2024 20:12,8/4/2024 20:24,8/4/2024 21:22,Montreal,Vancouver,13.26,cancelled,41.45
31592,3584,975,10/29/2023 22:11,10/29/2023 22:17,10/29/2023 22:38,Calgary,Chicago,12.1,cancelled,39.17
31593,6828,1999,7/24/2022 4:18,7/24/2022 4:33,7/24/2022 5:21,Calgary,Chicago,12.91,cancelled,28.97
31594,2614,974,11/3/2022 17:32,11/3/2022 17:37,11/3/2022 18:01,Vancouver,Toronto,15.83,completed,39.76
31595,293,13,7/8/2022 16:59,7/8/2022 17:05,7/8/2022 17:22,Ottawa,San Francisco,1.67,completed,12.59
31596,4091,395,4/30/2022 19:14,4/30/2022 19:16,4/30/2022 19:45,New York,Vancouver,16.04,completed,48.63
31597,1758,876,9/5/2021 9:35,9/5/2021 9:42,9/5/2021 10:01,Toronto,Ottawa,28.32,completed,74.59
31598,2775,942,12/16/2024 13:44,12/16/2024 13:45,12/16/2024 14:42,Toronto,Los Angeles,10.45,completed,35.34
31599,1831,1355,11/12/2024 1:45,11/12/2024 1:59,11/12/2024 2:35,Los Angeles,Los Angeles,1.81,completed,11.51
31600,2116,1527,11/7/2023 12:18,11/7/2023 12:28,11/7/2023 13:25,Boston,Vancouver,20.99,completed,53.36
31601,1325,1606,2/1/2021 21:05,2/1/2021 21:08,2/1/2021 21:13,Boston,Montreal,14.58,completed,38.34
31602,9878,569,12/4/2021 2:22,12/4/2021 2:26,12/4/2021 3:19,Los Angeles,Montreal,10.11,completed,34.78
31603,4562,1032,6/5/2021 10:26,6/5/2021 10:35,6/5/2021 11:20,Calgary,Los Angeles,2.36,completed,3.87
31604,7159,933,12/8/2022 2:00,12/8/2022 2:06,12/8/2022 2:45,Boston,Toronto,12.61,completed,29.44
31605,334,1846,4/3/2023 16:12,4/3/2023 16:22,4/3/2023 17:22,Vancouver,Boston,13.37,cancelled,38.06
31606,2003,1886,7/17/2022 6:35,7/17/2022 6:48,7/17/2022 7:01,Toronto,Calgary,20.7,cancelled,52.88
31607,2160,452,11/17/2021 18:37,11/17/2021 18:50,11/17/2021 19:41,Montreal,Toronto,29.94,completed,72.59
31608,6803,1427,8/12/2024 17:31,8/12/2024 17:42,8/12/2024 18:34,Chicago,Los Angeles,24.42,completed,61.22
31609,6237,892,4/14/2021 21:53,4/14/2021 22:04,4/14/2021 23:00,Montreal,Chicago,8.14,cancelled,23.81
31610,2862,1397,1/8/2021 9:41,1/8/2021 9:54,1/8/2021 10:42,Chicago,Vancouver,19.11,completed,45.99
31611,7065,983,7/11/2023 10:44,7/11/2023 10:54,7/11/2023 11:21,Toronto,Ottawa,10.79,completed,27.09
31612,2188,1801,1/1/2022 1:21,1/1/2022 1:26,1/1/2022 1:43,Chicago,Ottawa,27.47,completed,64.37
31613,5822,1253,10/10/2024 21:03,10/10/2024 21:18,10/10/2024 21:56,Montreal,Calgary,23.16,completed,64.29
31614,526,782,9/9/2023 11:27,9/9/2023 11:35,9/9/2023 12:10,Ottawa,Ottawa,18.88,completed,47.94
31615,6960,1751,9/6/2024 0:12,9/6/2024 0:14,9/6/2024 0:54,Montreal,San Francisco,10.43,completed,22.36
31616,9724,992,10/2/2024 9:21,10/2/2024 9:27,10/2/2024 9:34,San Francisco,Calgary,13.19,cancelled,42.4
31617,1389,81,8/6/2023 19:33,8/6/2023 19:42,8/6/2023 20:01,New York,Montreal,22.56,completed,65.23
31618,1874,1,4/10/2024 18:27,4/10/2024 18:39,4/10/2024 19:08,Vancouver,Vancouver,29.36,completed,76.23
31619,8113,225,8/31/2021 8:05,8/31/2021 8:11,8/31/2021 8:51,Toronto,Montreal,11.03,cancelled,27.04
31620,3817,780,12/4/2023 18:50,12/4/2023 18:53,12/4/2023 19:22,Ottawa,Toronto,4.15,completed,7.92
31621,7902,1278,11/17/2024 16:27,11/17/2024 16:36,11/17/2024 17:08,San Francisco,New York,13.5,completed,40.79
31622,8035,1435,5/12/2023 16:39,5/12/2023 16:43,5/12/2023 16:49,Montreal,Toronto,21.07,completed,56.53
31623,9863,382,10/3/2022 6:25,10/3/2022 6:38,10/3/2022 7:34,Calgary,Toronto,3.36,cancelled,13.87
31624,4541,55,5/12/2022 23:54,5/13/2022 0:09,5/13/2022 1:05,Montreal,Boston,23.91,cancelled,69.3
31625,2484,299,1/1/2021 1:56,1/1/2021 2:01,1/1/2021 2:33,Calgary,Chicago,28.94,completed,80.12
31626,9674,1450,1/7/2022 14:14,1/7/2022 14:20,1/7/2022 15:13,Chicago,Vancouver,28.8,completed,77.74
31627,1697,57,6/19/2023 22:54,6/19/2023 23:08,6/19/2023 23:33,Vancouver,New York,26.64,completed,64.48
31628,5289,1775,8/27/2022 18:20,8/27/2022 18:30,8/27/2022 18:45,Ottawa,Calgary,13.67,cancelled,30.08
